KRAS mutation is present in a small subset of primary urinary bladder adenocarcinomas	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2559.2012.04309.x	 RE Alexander, A Lopez‐Beltran, R Montironi… - …, 2012 - Wiley Online Library	 R Montironi	 26	 0	 10.1111/j.1365-2559.2012.04309.x	 Histopathology	 2012 Dec;61(6):1036-42.	 Riley E Alexander	 22804747
Anti-TFE3 and Anti-TFEB Antibodies for the Detection of Translocation Renal Cell Carcinomas (tRCC) by IHC: A Single Institutional Experience	 Citation	 NaN	 D Matson, HL Harper… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
What the Pathologist Needs to Know About the Role of Fumarate Hydratase in the Diagnosis of HLRCC Renal Cancer	 Citation	 NaN	 MJ Merino, C Ricketts… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 MJ Merino	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Chromosomal aberration pattern in oncocytic papillary renal cell carcinoma: analysis of 28 cases	 Citation	 NaN	 K Michalova, P Steiner… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 2	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Primary signet-ring stromal tumor of the testis	 NaN	 https://link.springer.com/article/10.1007/s00428-005-1218-2	 M Michal, O Hes, DV Kazakov - Virchows Archiv, 2005 - Springer	 NaN	 27	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Morphologic, Clinical and Molecular Features of Large Cell Neuroendocrine Carcinoma (LCNEC) of the Bladder	 Citation	 NaN	 L Mirsadraei, X Hao, MY Teo… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 L Mirsadraei	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Clinicopathologic and Molecular Characterization of a Cohort of Urobasal and Nonbasal Subtypes of High-Grade Urothelial Carcinomas (HGUCa)	 Citation	 NaN	 SK Mohanty, S Sharma… - MODERN …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 SK Mohanty	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Effect of Neoadjuvant Intense Androgen Deprivation Therapy in Neuroendocrine Differentiation of Prostate Cancer	 Citation	 NaN	 L Montaser, C Calagua… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 C Calagua	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
RNA Sequencing of Patient Matched Pre-Androgen Deprivation Therapy and Post-Androgen Deprivation Therapy Prostate Cancer Identifies Mechanisms …	 Citation	 NaN	 CS Moreno, FO Giuste… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 CS Moreno	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
The Unrecognized Morphologies of HLRCC Renal Cancer That Pathologists Need to Know. Molecular and IHC Findings	 Citation	 NaN	 V Moreno, X Naizhen… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Genomic Alterations of PTEN, CHD1, ASAP1, and Aneusomy Are Associated with Prognostic Grade Group Upgrade from Needle Biopsy to Prostatectomy	 Citation	 NaN	 P Muppa, RJ Karnes… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Does MRI/Ultrasound Fusion Guided Biopsy Improve Prostate Cancer Detection? A Bi-Institutional Retrospective Study	 Citation	 NaN	 P Murugan, MZ Leivo… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 P Murugan	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Infrequent PD-L1 Protein Expression and Gene Amplification in Prostatic Adenocarcinomas (PACs)	 Citation	 NaN	 SN Najjar, BVS Kallakury… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 7	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Glucocorticoid Receptor Expression Is Highly Prevalent in Primary Untreated Prostate Carcinoma	 Citation	 NaN	 D Nava Rodrigues, G Guner… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 D Nava Rodrigues	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Protein Expression and Genomic Alterations of PMS2 in Urothelial Bladder Cancer	 Citation	 NaN	 S Nozad, M Shiekhmohammed… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Genomic Mapping of Primary Unifocal and Multifocal Renal Cell Carcinoma	 Citation	 NaN	 RC Obeng, A Lorentz… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 RC Obeng	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Pan-cancer analysis of the mediator complex transcriptome identifies CDK19 and CDK8 as therapeutic targets in advanced prostate cancer	 NaN	 https://aacrjournals.org/clincancerres/article-abstract/23/7/1829/80365	 J Brägelmann, N Klümper, A Offermann… - Clinical Cancer …, 2017 - AACR	 J Brägelmann	 88	 1	 10.1158/1078-0432.CCR-16-0094	 Clin Cancer Res	 2017 Apr 1;23(7):1829-1840.	 Johannes Brägelmann	 27678455
SOX4 Expression in Prostatic Adenocarcinoma with Matched Lymph Node Metastasis	 Citation	 NaN	 CO Gherasim, AC Annan, B Bilir… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 AC Annan	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Does Injection of 2-Aminobicyclo-(2, 2, 1)-Heptane-2-Carboxylic Acid (BCH) Affect Amino Acid Transporter Density in Prostate Cancer Xenografts?	 Citation	 NaN	 C Ormenisan-Gherasim, F Tade… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Accuracy of PIRADS on Targeted Prostate Needle Core Biopsies: A Single Institutional Radiopathologic Correlation	 Citation	 NaN	 V Parimi, I Hughes, MM Picken - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 V Parimi	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Comparison of Standard and MRI Targeted Biopsy in Anterior Predominant Prostate Cancer	 Citation	 NaN	 YC Peng, Y Wang, H Huang… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Fibromyxoid Stromal Response (FMR) Is Associated with Perineural Invasion (PNI) in Penile Squamous Cell Carcinoma	 Citation	 NaN	 W Penny, S Post, C Quick… - MODERN …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 S Post	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Frequency of subtypes in high grade urothelial carcinoma of the urinary bladder	 Citation	 https://www.infona.pl/resource/bwmeta1.element.elsevier-0483a80d-2ec4-3fe9-b106-d36d883dd411	 A Scavuzzo, MAJ Rios, CS Morera, L Pena… - European Urology …, 2017 - infona.pl	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Plasmacytoid Urothelial Carcinoma: A Single Institution Immunohistochemical and Molecular Study of 26 Cases	 Citation	 NaN	 C Perrino, L Cheng, M Idrees… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 L Cheng	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Morphological spectrum of renal cell carcinoma, unclassified: an analysis of 136 cases	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1111/his.13362	 CM Perrino, DJ Grignon, SR Williamson… - …, 2018 - Wiley Online Library	 SR Williamson	 44	 0	 10.1111/his.13362	 Histopathology	 2018 Jan;72(2):305-319.	 Carmen M Perrino	 28833389
Prognostic and Predictive Significance of TSC1/2 in Urothelial Carcinoma of the Bladder (UCB)	 Citation	 NaN	 K Pinheiro, A Rehman, C Zuo… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Prevalence of TERT Promoter Mutations in Different Morphological Variants of Urothelial Carcinoma and in Basal and Non Basal Urothelial Carcinoma	 Citation	 NaN	 D Pradhan, W Ernst, S Mercurio… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 D Pradhan	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Characteristics of Initial Prostate Biopsies That Predict Repeat Biopsy Upgrade to Gleason>= 7	 Citation	 NaN	 S Prathibha, K Goyal… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 S Prathibha	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 PMID: 29803813

Amphicrine carcinoma: expanding the spectrum of neuroendocrine tumors of the prostate	 Citation	 NaN	 S Prendeville, I Al-Bozom… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 I Al-Bozom	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Overexpression of the Long Non-Coding RNA SChLAP1 in Prostate Cancer: Morphologic Distribution and Association with Intraductal and Cribriform …	 Citation	 NaN	 S Prendeville, W Lo, M Pintille… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Paratesticular Rhabdomyosarcoma: An 18-Year Review of 32 Cases	 Citation	 NaN	 D Priemer, S Chen, GQ Xiao… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
An expanded immunohistochemical profile of osteoclast-rich undifferentiated carcinoma of the urinary tract	 NaN	 https://www.nature.com/articles/s41379-018-0012-z	 SF Priore, LE Schwartz, JI Epstein - Modern Pathology, 2018 - nature.com	 LE Schwartz	 16	 0	 10.1038/s41379-018-0012-z	 Mod Pathol	 2018 Jun;31(6):984-988.	 Salvatore F Priore	 29410491
… acquired cystic disease associated renal cell carcinoma and clear cell carcinoma in patients with end-stage renal disease: a multi-institutional central pathology study	 NaN	 https://www.sciencedirect.com/science/article/pii/S0031302521000982	 T Kondo, N Sassa, H Yamada, T Takagi, J Iizuka… - Pathology, 2021 - Elsevier	 NaN	 13	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Sarcomatoid carcinoma associated with small cell carcinoma of the urinary bladder: a series of 28 cases	 NaN	 https://www.sciencedirect.com/science/article/pii/S0046817717302794	 YR Urrea, JI Epstein - Human Pathology, 2017 - Elsevier	 JI Epstein	 10	 0	 NaN	 NaN	 NaN	 NaN	 NaN
3D Light-Sheet Microscopy Improves the Accuracy of Grading Prostate Cancer by Distinguishing Pattern 3 Glands from Poorly Formed Pattern 4 Glands	 Citation	 NaN	 NP Reder, AK Glaser… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NP Reder	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Comprehensive Genomic Profiling of Small Cell Neuroendocrine Carcinoma of the Urinary Bladder	 Citation	 NaN	 A Rehman, JA Elvin, JA Vergilio… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Influence of chronic inflammation on Bcl‑2 and PCNA expression in prostate needle biopsy specimens	 Html	 https://www.spandidos-publications.com/10.3892/ol.2017.6668	 M Glover, S Soni, Q Ren, GT Maclennan… - Oncology …, 2017 - spandidos-publications.com	 M Glover	 18	 0	 PMC5604163	 Oncol Lett	 2017 Oct;14(4):3927-3934.	 Michael Glover	 28943900
Novel Histologic Finding: Adipose Tissue Is Prevalent Within Penile Tunica Albuginea and Corpora Cavernosa	 NaN	 https://www.ingentaconnect.com/content/wk/ajsp/2017/00000041/00000011/art00012	 IM Rodriguez, M Cuevas, A Silvero… - … American Journal of …, 2017 - ingentaconnect.com	 A Silvero	 5	 0	 10.1097/PAS.0000000000000953	 Am J Surg Pathol	 2017 Nov;41(11):1542-1546.	 Ingrid M Rodriguez	 28922187
Tert Promoter Mutation Status in PUNLMP of the Urinary Bladder	 Citation	 https://avesis.hacettepe.edu.tr/yayin/816c63fc-d692-4942-ad03-f92e74fb5f04/tert-promoter-mutation-status-in-punlmp-of-the-urinary-bladder	 M Del Carmen, R Pena, A Tregnago, ML Eich… - 2017 - avesis.hacettepe.edu.tr	 A Tregnago	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Immunohistochemical assessment of basal and luminal markers in non-muscle invasive urothelial carcinoma of bladder	 NaN	 https://link.springer.com/article/10.1007/s00428-019-02618-5	 MDC Rodriguez Pena, A Chaux, ML Eich… - Virchows Archiv, 2019 - Springer	 MDC Rodriguez Pena	 42	 1	 NaN	 NaN	 NaN	 NaN	 PMID: 31300876

Programmed Death-Ligand 1 Expression Correlates with No Downstaging After Platinum Therapy in Muscle-Invasive Bladder Cancer	 Citation	 NaN	 S Ronen, C Hartley, K Iczkowski - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 C Hartley	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Primary renal synovial sarcomas: Morphological, immunohistochemical, and molecular genetic findings	 Citation	 NaN	 L Rose, L Cheng, D Grignon… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 L Cheng	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Characterization of Driver Mutations in Hybrid Renal Oncocytic Tumors	 Citation	 NaN	 R Ruiz-Cordero, P Rao… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 R Ruiz-Cordero	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Acquired Cystic Disease-Associated Renal Cell Carcinoma: A Whole Exome Sequencing Pilot Study	 Citation	 https://touroscholar.touro.edu/nymc_fac_abstracts/127/	 F Saeed, F Khani, W Huang, C Yin, B Robinson… - 2017 - touroscholar.touro.edu	 F Saeed	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Papillary renal cell carcinoma histological, immunophenotypical and molecular characterization; new classification system with associated clinical implications.	 NaN	 https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=1918915X&AN=139556668&h=N5cFXq0Jx62gNT%2BaytiZhkM8KYai%2Br13onmbd6GvnygkIsXGigKQnGoGPGcr7EfQwg6GRgaaFxU00UvHFRblaw%3D%3D&crl=c	 R Saleeb, F Brimo, F Rotondo… - Canadian Journal …, 2017 - search.ebscohost.com	 R Saleeb	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 PMID: 28984673

Comparison of Targeted and Non-targeted RNA-Seq for Translocation RCC in FFPE Tissue	 Citation	 https://touroscholar.touro.edu/nymc_fac_abstracts/131/	 C Salib, W Huang, K Volyanskyy, L Han, L Debelenko… - 2017 - touroscholar.touro.edu	 C Salib	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Pathologic Features of Renal Carcinoma Following Anti-PD1 Therapy. A Clinicopathologic Analysis of 12 Cases	 Citation	 NaN	 R Samdani, P Rao - LABORATORY …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 R Samdani	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Regional Metastasis and Outcome in HPV-Related vs Non-HPV-Related Histological Subtypes of Penile Squamous Cell Carcinoma	 Citation	 NaN	 DF Sanchez, F Soares… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 DF Sanchez	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Comparison of pathologic and outcome features of classical vs. Mixed (Hybrid) Verrucous Carcinoma (VC) of Penis. A Study of 59 cases	 Citation	 NaN	 DF Sanchez, F Soares… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 F Soares	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Geographic Comparison of Histological Subtypes and Outcome of Surgically Treated Penile Squamous Cell Carcinoma (SCC) Patients from Mexico and …	 Citation	 NaN	 DF Sanchez, F Soares… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 DF Sanchez	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Expression of OCT4 in small cell carcinoma of the urinary bladder	 Citation	 NaN	 R Sanders, E Rodriguez-Zarco… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Genetic Heterogeneity in Clear Cell and Papillary Renal Cell Carcinomas with Sarcomatoid Features	 Citation	 NaN	 J Sanfrancesco, JN Eble… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 10.1002/mc.22699	 Mol Carcinog	 2017 Nov;56(11):2527-2537.	 Joseph M Sanfrancesco	 28667776
A Comparative Study of pT3 versus pT2 Testicular Germ Cell Tumors, Including Evaluation of Lymphovascular Invasion (LVI) in the Spermatic Cord	 Citation	 NaN	 J Sanfrancesco, K Trevino… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Acquired cystic disease-associated renal cell carcinoma: further characterization of the morphologic and immunopathologic features	 NaN	 https://link.springer.com/article/10.1007/s00795-013-0028-x	 S Ahn, GY Kwon, YM Cho, SY Jun, C Choi… - … molecular morphology, 2013 - Springer	 NaN	 24	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Loss of LINE-1 Expression Could Help to Differentiate High Grade Malignancies of the Urothelium from Low Grade and Benign Conditions	 Citation	 NaN	 AS Ramirez, T Tran… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Lymphovascular Invasion in Seminoma Revisited-A Potential Overstaging Pitfall	 Citation	 NaN	 A Sar, K Trpkov, A Yilmaz - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 K Trpkov	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Predictors of Metastatic Disease in Testicular Seminoma: Clinicopathologic Study of 406 Cases	 Citation	 NaN	 A Sar, K Trpkov, T Cheng… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 K Trpkov	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Pathologic Features and Long Term Clinical Follow Up of Treatment-Naive Non Invasive Papillary Urothelial Neoplasms of the Urinary Bladder	 Citation	 NaN	 J Sarungbam, Q Li… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 Q Li	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Molecular Characterization of Tubulocystic Carcinoma of the Kidney	 Citation	 NaN	 J Sarungbam, R Mehra… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Different Performances of Three Anti-PAX8 Monoclonal Antibodies	 Citation	 NaN	 T Sasaki, Z Liao, H Zhang… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 T Sasaki	 1	 1	 NaN	 NaN	 NaN	 NaN	 NaN
The Incidence of Intraductal Carcinoma of the Prostate Is Higher in Peripheral Zone Cancer Than in Transition Zone Cancer in Japanese Radical …	 Citation	 NaN	 S Sato, H Takahashi, T Yorozu… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Treatment Choices in Patients Undergoing Multiparametric MRI/Ultrasound Fusion Biopsy Compared to Standard Biopsy	 Citation	 NaN	 B Saylor, S Rais-Bahrami, J Nix… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 S Rais-Bahrami	 NaN	 0	 PMC9036190	 Urol Oncol	 2018 May;36(5):241.e7-241.e13.	 Jennifer B Gordetsky	 29526599
The Pathology of Death from Germ Cell and Testicular Neoplasia. Review from a Large Tertiary Center	 Citation	 NaN	 G Scandura, W Ansell… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Metastatic Renal Cell Carcinoma Presenting as a Solitary Subcentimeter Gastroesophageal Mucosal Polyp: Report of 5 Cases	 Citation	 NaN	 M Sham, C Guy, S McCall… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 S McCall	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Variant Histologies Are Common in Urinary Tract Cancers with Positive Polyomavirus (SV40) Antigen Immunohistochemistry	 Citation	 NaN	 AB Shah, NS Gupta… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NS Gupta	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Impact of the Case Pathologist on Prostate Needle Core Biopsy Diagnosis within a Single Institution	 Citation	 NaN	 MD Shah, S Prathibha… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 S Prathibha	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Atypical intraductal proliferation and intraductal carcinoma of the prostate on core needle biopsy: a comparative clinicopathological and molecular study with a …	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1111/his.13273	 RB Shah, J Yoon, G Liu, W Tian - Histopathology, 2017 - Wiley Online Library	 RB Shah	 38	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Utility of Immunohistochemistry for Classification into Luminal and Basal Urothelial Bladder Carcinoma and Clinical Significance	 Citation	 NaN	 C Silva Morera, A Scavuzzo… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Evaluation of Tumor Morphologies at Radical Prostatectomy in High Risk Gleason Score>= 9 Prostate Cancer Diagnosed at TRUS-Guided Biopsy	 Citation	 NaN	 J Sim, N Schieda, SJ Robertson… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 N Schieda	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Programmed Death-Ligand 1 (PD-L1) Expression in Upper Tract Urothelial Carcinoma	 Citation	 NaN	 S Skala, TY Liu, A MUdager… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 28753826

Application of Clinical-Grade FISH Assays for Identification of MIT Family Translocation-Associated Renal Cell Carcinoma (t-RCC): Clinicopathologic …	 Citation	 NaN	 S Skala, AM Udager, Y Zhang… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 AM Udager	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Immunohistochemical Analysis of the Unfolded Protein Response in Urothelial Carcinoma	 Citation	 NaN	 J Solomon, MZ Leivo… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Total prostate-specific antigen (tPSA) outperforms free PSA percentage (fPSA%) in detecting high-grade prostate carcinoma (PCa) in patients older than 60 years of …	 NaN	 http://www.najms.com/index.php/najms/article/view/527	 T Sun, K Cornejo, MR Al-Turkmani, LV Rao - North American Journal of …, 2019 - najms.com	 T Sun	 3	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Different Patterns of PD-1 and PD-L1 Expression in Histologic Subtypes of Renal Cell Carcinoma (RCC)-Analysis of Data from the Cancer Genome Atlas …	 Citation	 NaN	 Y Sun, H Al-Ahmadie… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 H Al-Ahmadie	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Low‐grade spindle cell proliferation in clear cell renal cell carcinoma is unlikely to be an initial step in sarcomatoid differentiation	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1111/his.13447	 O Tanas Isikci, H He, P Grossmann… - …, 2018 - Wiley Online Library	 NaN	 11	 0	 10.1111/his.13447	 Histopathology	 2018 Apr;72(5):804-813.	 Ozlem Tanas Isikci	 29194709
Small Cell Carcinoma of the Bladder (SCCB): Role of Multimodality Management and Genomic Predictors of Response	 Citation	 NaN	 MY Teo, X Hao, N Desai… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 MY Teo	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Comprehensive determination of prostate tumor ETS gene status in clinical samples using the CLIA decipher assay	 Html	 https://www.sciencedirect.com/science/article/pii/S1525157817300089	 A Torres, M Alshalalfa, SA Tomlins, N Erho… - The Journal of Molecular …, 2017 - Elsevier	 M Alshalalfa	 20	 0	 PMC5417038	 J Mol Diagn	 2017 May;19(3):475-484.	 Alba Torres	 28341589
Gene Expression Meta-Signature Identifies INSM1 Expression and YAP1 Loss as Markers of Neuroendocrine Prostate Cancer	 Citation	 NaN	 AFC Torres, H Tsai, LM Rooper… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 LM Rooper	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Genomic alterations in primary bladder adenocarcinoma and urachal adenocarcinoma	 Citation	 NaN	 A Toubaji, EJ Jordan, N Desai… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 N Desai	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
DPC4 Expression Status in Upper Tract Urothelial Carcinoma (UTUC)	 Citation	 NaN	 AC Tregnago, M Del Carmen… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 AC Tregnago	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Immunohistochemical Characterization of Basal and Luminal Phenotypes in Muscle Invasive Bladder Urothelial Carcinomas (MIBC) Treated with …	 Citation	 NaN	 AC Tregnago, MDCR Pena… - …, 2017 - … GROUP 75 VARICK ST, 9TH FLR …	 AC Tregnago	 1	 1	 NaN	 NaN	 NaN	 NaN	 NaN
